effect_type,effect_name,sol,sep,inbred
random_gen_additive,701,0.0,0.0,0.0
random_gen_additive,702,0.0,0.0,0.0
random_gen_additive,703,1.3494900887465666,0.0,0.0
random_gen_additive,704,0.0,0.0,0.0
random_gen_additive,705,0.0,0.0,0.0
random_gen_additive,706,0.0,0.0,0.0
random_gen_additive,707,0.0,0.0,0.0
random_gen_additive,708,0.0,0.0,0.0
random_gen_additive,709,0.0,0.0,0.0
random_gen_additive,710,0.1679382192078216,0.0,0.0
random_gen_additive,711,0.0,0.0,0.0
random_gen_additive,712,0.0,0.0,0.0
random_gen_additive,713,0.0,0.0,0.0
random_gen_additive,714,-0.510718370215635,0.0,0.0
random_gen_additive,715,0.0,0.0,0.0
random_gen_additive,716,0.0,0.0,0.0
random_gen_additive,717,0.0,0.0,0.0
random_gen_additive,718,0.0,0.0,0.0
random_gen_additive,719,0.0,0.0,0.0
random_gen_additive,720,0.0,0.0,0.0
random_gen_additive,721,0.0,0.0,0.0
random_gen_additive,722,0.0,0.0,0.0
random_gen_additive,723,0.0,0.0,0.0
random_gen_additive,724,0.0,0.0,0.0
random_gen_additive,725,0.0,0.0,0.0
random_gen_additive,726,0.0,0.0,0.0
random_gen_additive,727,0.0,0.0,0.0
random_gen_additive,728,0.062361218231291,0.0,0.0
random_gen_additive,729,0.0,0.0,0.0
random_gen_additive,730,0.0,0.0,0.0
random_gen_additive,731,0.0,0.0,0.0
random_gen_additive,732,0.0,0.0,0.0
random_gen_additive,733,0.0,0.0,0.0
random_gen_additive,734,0.0,0.0,0.0
random_gen_additive,735,0.0,0.0,0.0
random_gen_additive,736,0.0,0.0,0.0
random_gen_additive,737,0.0,0.0,0.0
random_gen_additive,738,0.0,0.0,0.0
random_gen_additive,739,0.0,0.0,0.0
random_gen_additive,740,0.0,0.0,0.0
random_gen_additive,741,0.0,0.0,0.0
random_gen_additive,742,0.0,0.0,0.0
random_gen_additive,743,0.0,0.0,0.0
random_gen_additive,744,0.0,0.0,0.0
random_gen_additive,745,0.0,0.0,0.0
random_gen_additive,746,0.0,0.0,0.0
random_gen_additive,747,3.9888047289822253,0.0,0.0
random_gen_additive,748,-5.267190080943221,0.0,0.0
random_gen_additive,749,3.5601077917075763,0.0,0.0
random_gen_additive,750,0.0,0.0,0.0
random_gen_additive,751,0.0,0.0,0.0
random_gen_additive,752,-1.567527100003106,0.0,0.0
random_gen_additive,753,0.0,0.0,0.0
random_gen_additive,754,0.0,0.0,0.0
random_gen_additive,755,0.0,0.0,0.0
random_gen_additive,756,0.0,0.0,0.0
random_gen_additive,757,0.0,0.0,0.0
random_gen_additive,758,-0.24787047173399143,0.0,0.0
random_gen_additive,759,0.0,0.0,0.0
random_gen_additive,760,0.0,0.0,0.0
random_gen_additive,761,0.0,0.0,0.0
random_gen_additive,762,0.0,0.0,0.0
random_gen_additive,763,0.0,0.0,0.0
random_gen_additive,764,0.0,0.0,0.0
random_gen_additive,765,0.0,0.0,0.0
random_gen_additive,766,0.0,0.0,0.0
random_gen_additive,767,4.736374191991489,0.0,0.0
random_gen_additive,768,0.0,0.0,0.0
random_gen_additive,769,0.0,0.0,0.0
random_gen_additive,770,0.0,0.0,0.0
random_gen_additive,771,0.0,0.0,0.0
random_gen_additive,772,0.0,0.0,0.0
random_gen_additive,773,0.0,0.0,0.0
random_gen_additive,774,0.0,0.0,0.0
random_gen_additive,775,0.0,0.0,0.0
random_gen_additive,776,0.0,0.0,0.0
random_gen_additive,777,0.0,0.0,0.0
random_gen_additive,778,0.0,0.0,0.0
random_gen_additive,779,0.0,0.0,0.0
random_gen_additive,780,-1.0294891910674595,0.0,0.0
random_gen_additive,781,0.0,0.0,0.0
random_gen_additive,782,0.0,0.0,0.0
random_gen_additive,783,0.0,0.0,0.0
random_gen_additive,784,0.0,0.0,0.0
random_gen_additive,785,0.0,0.0,0.0
random_gen_additive,786,0.0,0.0,0.0
random_gen_additive,787,0.0,0.0,0.0
random_gen_additive,788,0.0,0.0,0.0
random_gen_additive,789,0.0,0.0,0.0
random_gen_additive,790,0.0,0.0,0.0
random_gen_additive,791,0.0,0.0,0.0
random_gen_additive,792,0.0,0.0,0.0
random_gen_additive,793,0.0,0.0,0.0
random_gen_additive,794,0.13477723245034487,0.0,0.0
random_gen_additive,795,0.0,0.0,0.0
random_gen_additive,796,0.0,0.0,0.0
random_gen_additive,797,0.0,0.0,0.0
random_gen_additive,798,0.0,0.0,0.0
random_gen_additive,799,-10.232660571942006,0.0,0.0
random_gen_additive,800,0.0,0.0,0.0
random_gen_additive,801,0.0,0.0,0.0
random_gen_additive,802,0.0,0.0,0.0
random_gen_additive,803,0.0,0.0,0.0
random_gen_additive,804,0.0,0.0,0.0
random_gen_additive,805,-3.360936754338091,0.0,0.0
random_gen_additive,806,0.0,0.0,0.0
random_gen_additive,807,0.0,0.0,0.0
random_gen_additive,808,6.482043383854162,0.0,0.0
random_gen_additive,809,0.0,0.0,0.0
random_gen_additive,810,0.0,0.0,0.0
random_gen_additive,811,0.0,0.0,0.0
random_gen_additive,812,0.0,0.0,0.0
random_gen_additive,813,0.0,0.0,0.0
random_gen_additive,814,0.0,0.0,0.0
random_gen_additive,815,0.0,0.0,0.0
random_gen_additive,816,0.0,0.0,0.0
random_gen_additive,817,0.0,0.0,0.0
random_gen_additive,818,0.0,0.0,0.0
random_gen_additive,819,0.0,0.0,0.0
random_gen_additive,820,0.0,0.0,0.0
random_gen_additive,821,0.0,0.0,0.0
random_gen_additive,822,0.0,0.0,0.0
random_gen_additive,823,0.0,0.0,0.0
random_gen_additive,824,0.0,0.0,0.0
random_gen_additive,825,0.0,0.0,0.0
random_gen_additive,826,0.0,0.0,0.0
random_gen_additive,827,0.0,0.0,0.0
random_gen_additive,828,-0.6016962045205726,0.0,0.0
random_gen_additive,829,0.0,0.0,0.0
random_gen_additive,830,0.0,0.0,0.0
random_gen_additive,831,0.0,0.0,0.0
random_gen_additive,832,0.0,0.0,0.0
random_gen_additive,833,0.0,0.0,0.0
random_gen_additive,834,3.8301040883989157,0.0,0.0
random_gen_additive,835,0.0,0.0,0.0
random_gen_additive,836,0.0,0.0,0.0
random_gen_additive,837,0.0,0.0,0.0
random_gen_additive,838,0.0,0.0,0.0
random_gen_additive,839,0.0,0.0,0.0
random_gen_additive,840,0.0,0.0,0.0
random_gen_additive,841,0.0,0.0,0.0
random_gen_additive,842,0.0,0.0,0.0
random_gen_additive,843,0.0,0.0,0.0
random_gen_additive,844,0.0,0.0,0.0
random_gen_additive,845,0.0,0.0,0.0
random_gen_additive,846,0.0,0.0,0.0
random_gen_additive,847,-0.16393271619739655,0.0,0.0
random_gen_additive,848,0.0,0.0,0.0
random_gen_additive,849,0.0,0.0,0.0
random_gen_additive,850,-5.332193200323389,0.0,0.0
random_gen_additive,851,0.0,0.0,0.0
random_gen_additive,852,0.0,0.0,0.0
random_gen_additive,853,0.0,0.0,0.0
random_gen_additive,854,0.0,0.0,0.0
random_gen_additive,855,0.0,0.0,0.0
random_gen_additive,856,0.0,0.0,0.0
random_gen_additive,857,0.0,0.0,0.0
random_gen_additive,858,0.0,0.0,0.0
random_gen_additive,859,0.0,0.0,0.0
random_gen_additive,860,0.0,0.0,0.0
random_gen_additive,861,0.0,0.0,0.0
random_gen_additive,862,0.0,0.0,0.0
random_gen_additive,863,0.0,0.0,0.0
random_gen_additive,864,5.223859772512288,0.0,0.0
random_gen_additive,865,0.0,0.0,0.0
random_gen_additive,866,0.0,0.0,0.0
random_gen_additive,867,0.0,0.0,0.0
random_gen_additive,868,0.0,0.0,0.0
random_gen_additive,869,0.0,0.0,0.0
random_gen_additive,870,0.0,0.0,0.0
random_gen_additive,871,0.0,0.0,0.0
random_gen_additive,872,0.0,0.0,0.0
random_gen_additive,873,0.0,0.0,0.0
random_gen_additive,874,0.0,0.0,0.0
random_gen_additive,875,0.0,0.0,0.0
random_gen_additive,876,0.0,0.0,0.0
random_gen_additive,877,0.0,0.0,0.0
random_gen_additive,878,2.3331072889084954,0.0,0.0
random_gen_additive,879,0.0,0.0,0.0
random_gen_additive,880,0.0,0.0,0.0
random_gen_additive,881,0.0,0.0,0.0
random_gen_additive,882,1.0061091832995315,0.0,0.0
random_gen_additive,883,0.0,0.0,0.0
random_gen_additive,884,0.0,0.0,0.0
random_gen_additive,885,0.0,0.0,0.0
random_gen_additive,886,0.0,0.0,0.0
random_gen_additive,887,0.0,0.0,0.0
random_gen_additive,888,0.0,0.0,0.0
random_gen_additive,889,0.0,0.0,0.0
random_gen_additive,890,0.0,0.0,0.0
random_gen_additive,891,0.0,0.0,0.0
random_gen_additive,892,0.0,0.0,0.0
random_gen_additive,893,0.0,0.0,0.0
random_gen_additive,894,0.0,0.0,0.0
random_gen_additive,895,0.0,0.0,0.0
random_gen_additive,896,0.0,0.0,0.0
random_gen_additive,897,0.0,0.0,0.0
random_gen_additive,898,0.0,0.0,0.0
random_gen_additive,899,0.0,0.0,0.0
random_gen_additive,900,0.0,0.0,0.0
random_gen_additive,901,0.0,0.0,0.0
random_gen_additive,902,0.0,0.0,0.0
random_gen_additive,903,0.0,0.0,0.0
random_gen_additive,904,0.0,0.0,0.0
random_gen_additive,905,0.0,0.0,0.0
random_gen_additive,906,0.0,0.0,0.0
random_gen_additive,907,0.0,0.0,0.0
random_gen_additive,908,0.0,0.0,0.0
random_gen_additive,909,0.0,0.0,0.0
random_gen_additive,910,0.0,0.0,0.0
random_gen_additive,911,0.0,0.0,0.0
random_gen_additive,912,0.0,0.0,0.0
random_gen_additive,913,0.0,0.0,0.0
random_gen_additive,914,0.0,0.0,0.0
random_gen_additive,915,0.0,0.0,0.0
random_gen_additive,916,0.0,0.0,0.0
random_gen_additive,917,0.0,0.0,0.0
random_gen_additive,918,0.0,0.0,0.0
random_gen_additive,919,0.0,0.0,0.0
random_gen_additive,920,0.0,0.0,0.0
random_gen_additive,921,0.0,0.0,0.0
random_gen_additive,922,2.7662320027212792,0.0,0.0
random_gen_additive,923,0.0,0.0,0.0
random_gen_additive,924,0.0,0.0,0.0
random_gen_additive,925,0.0,0.0,0.0
random_gen_additive,926,0.0,0.0,0.0
random_gen_additive,927,0.0,0.0,0.0
random_gen_additive,928,0.0,0.0,0.0
random_gen_additive,929,0.0,0.0,0.0
random_gen_additive,930,0.0,0.0,0.0
random_gen_additive,931,0.0,0.0,0.0
random_gen_additive,932,0.0,0.0,0.0
random_gen_additive,933,0.6999090831373658,0.0,0.0
random_gen_additive,934,0.0,0.0,0.0
random_gen_additive,935,0.0,0.0,0.0
random_gen_additive,936,0.0,0.0,0.0
random_gen_additive,937,0.0,0.0,0.0
random_gen_additive,938,0.0,0.0,0.0
random_gen_additive,939,0.0,0.0,0.0
random_gen_additive,940,0.0,0.0,0.0
random_gen_additive,941,0.0,0.0,0.0
random_gen_additive,942,4.940242659062914,0.0,0.0
random_gen_additive,943,2.1294773662682287,0.0,0.0
random_gen_additive,944,0.0,0.0,0.0
random_gen_additive,945,0.0,0.0,0.0
random_gen_additive,946,0.0,0.0,0.0
random_gen_additive,947,0.0,0.0,0.0
random_gen_additive,948,0.0,0.0,0.0
random_gen_additive,949,0.09487208331915015,0.0,0.0
random_gen_additive,950,0.0,0.0,0.0
random_gen_additive,951,0.0,0.0,0.0
random_gen_additive,952,0.0,0.0,0.0
random_gen_additive,953,0.0,0.0,0.0
random_gen_additive,954,0.0,0.0,0.0
random_gen_additive,955,0.0,0.0,0.0
random_gen_additive,956,0.0,0.0,0.0
random_gen_additive,957,0.0,0.0,0.0
random_gen_additive,958,0.0,0.0,0.0
random_gen_additive,959,0.0,0.0,0.0
random_gen_additive,960,0.0,0.0,0.0
random_gen_additive,961,0.0,0.0,0.0
random_gen_additive,962,0.0,0.0,0.0
random_gen_additive,963,6.754554975257545,0.0,0.0
random_gen_additive,964,1.2669550536829954,0.0,0.0
random_gen_additive,965,0.0,0.0,0.0
random_gen_additive,966,-2.5845539213625472,0.0,0.0
random_gen_additive,967,0.0,0.0,0.0
random_gen_additive,968,0.0,0.0,0.0
random_gen_additive,969,0.0,0.0,0.0
random_gen_additive,970,0.0,0.0,0.0
random_gen_additive,971,0.0,0.0,0.0
random_gen_additive,972,0.0,0.0,0.0
random_gen_additive,973,0.0,0.0,0.0
random_gen_additive,974,0.0,0.0,0.0
random_gen_additive,975,0.0,0.0,0.0
random_gen_additive,976,0.0,0.0,0.0
random_gen_additive,977,0.0,0.0,0.0
random_gen_additive,978,0.0,0.0,0.0
random_gen_additive,979,0.0,0.0,0.0
random_gen_additive,980,0.0,0.0,0.0
random_gen_additive,981,0.0,0.0,0.0
random_gen_additive,982,0.0,0.0,0.0
random_gen_additive,983,0.0,0.0,0.0
random_gen_additive,984,0.0,0.0,0.0
random_gen_additive,985,0.0,0.0,0.0
random_gen_additive,986,0.0,0.0,0.0
random_gen_additive,987,0.0,0.0,0.0
random_gen_additive,988,0.0,0.0,0.0
random_gen_additive,989,0.0,0.0,0.0
random_gen_additive,990,0.0,0.0,0.0
random_gen_additive,991,0.0,0.0,0.0
random_gen_additive,992,0.0,0.0,0.0
random_gen_additive,993,0.0,0.0,0.0
random_gen_additive,994,0.0,0.0,0.0
random_gen_additive,995,0.0,0.0,0.0
random_gen_additive,996,0.0,0.0,0.0
random_gen_additive,997,0.0,0.0,0.0
random_gen_additive,998,0.0,0.0,0.0
random_gen_additive,999,0.0,0.0,0.0
random_gen_additive,1000,0.0,0.0,0.0
random_gen_additive,1001,0.0,0.0,0.0
random_gen_additive,1002,0.0,0.0,0.0
random_gen_additive,1003,0.0,0.0,0.0
random_gen_additive,1004,0.0,0.0,0.0
random_gen_additive,1005,0.0,0.0,0.0
random_gen_additive,1006,0.0,0.0,0.0
random_gen_additive,1007,0.0,0.0,0.0
random_gen_additive,1008,0.0,0.0,0.0
random_gen_additive,1009,0.0,0.0,0.0
random_gen_additive,1010,0.0,0.0,0.0
random_gen_additive,1011,0.0,0.0,0.0
random_gen_additive,1012,0.0,0.0,0.0
random_gen_additive,1013,0.0,0.0,0.0
random_gen_additive,1014,0.0,0.0,0.0
random_gen_additive,1015,0.0,0.0,0.0
random_gen_additive,1016,0.0,0.0,0.0
random_gen_additive,1017,0.0,0.0,0.0
random_gen_additive,1018,0.0,0.0,0.0
random_gen_additive,1019,0.0,0.0,0.0
random_gen_additive,1020,0.0,0.0,0.0
random_gen_additive,1021,0.0,0.0,0.0
random_gen_additive,1022,0.0,0.0,0.0
random_gen_additive,1023,0.0,0.0,0.0
random_gen_additive,1024,0.0,0.0,0.0
random_gen_additive,1025,0.0,0.0,0.0
random_gen_additive,1026,0.0,0.0,0.0
random_gen_additive,1027,0.0,0.0,0.0
random_gen_additive,1028,0.0,0.0,0.0
random_gen_additive,1029,0.0,0.0,0.0
random_gen_additive,1030,0.0,0.0,0.0
random_gen_additive,1031,0.0,0.0,0.0
random_gen_additive,1032,0.0,0.0,0.0
random_gen_additive,1033,0.0,0.0,0.0
random_gen_additive,1034,0.0,0.0,0.0
random_gen_additive,1035,0.0,0.0,0.0
random_gen_additive,1036,0.0,0.0,0.0
random_gen_additive,1037,0.0,0.0,0.0
random_gen_additive,1038,0.0,0.0,0.0
random_gen_additive,1039,0.0,0.0,0.0
random_gen_additive,1040,0.0,0.0,0.0
random_gen_additive,1041,0.0,0.0,0.0
random_gen_additive,1042,0.0,0.0,0.0
random_gen_additive,1043,0.0,0.0,0.0
random_gen_additive,1044,0.0,0.0,0.0
random_gen_additive,1045,0.0,0.0,0.0
random_gen_additive,1046,0.0,0.0,0.0
random_gen_additive,1047,0.0,0.0,0.0
random_gen_additive,1048,0.0,0.0,0.0
random_gen_additive,1049,0.0,0.0,0.0
random_gen_additive,1050,0.0,0.0,0.0
random_gen_additive,1051,0.0,0.0,0.0
random_gen_additive,1052,0.0,0.0,0.0
random_gen_additive,1053,0.0,0.0,0.0
random_gen_additive,1054,0.0,0.0,0.0
random_gen_additive,1055,0.0,0.0,0.0
random_gen_additive,1056,0.0,0.0,0.0
random_gen_additive,1057,0.0,0.0,0.0
random_gen_additive,1058,0.0,0.0,0.0
random_gen_additive,1059,0.0,0.0,0.0
random_gen_additive,1060,0.0,0.0,0.0
random_gen_additive,1061,0.0,0.0,0.0
random_gen_additive,1062,0.0,0.0,0.0
random_gen_additive,1063,0.0,0.0,0.0
random_gen_additive,1064,0.0,0.0,0.0
random_gen_additive,1065,0.0,0.0,0.0
random_gen_additive,1066,0.0,0.0,0.0
random_gen_additive,1067,0.0,0.0,0.0
random_gen_additive,1068,0.0,0.0,0.0
random_gen_additive,1069,0.0,0.0,0.0
random_gen_additive,1070,0.0,0.0,0.0
random_gen_additive,1071,0.0,0.0,0.0
random_gen_additive,1072,0.0,0.0,0.0
random_gen_additive,1073,0.0,0.0,0.0
random_gen_additive,1074,0.0,0.0,0.0
random_gen_additive,1075,0.0,0.0,0.0
random_gen_additive,1076,0.0,0.0,0.0
random_gen_additive,1077,0.0,0.0,0.0
random_gen_additive,1078,0.0,0.0,0.0
random_gen_additive,1079,0.0,0.0,0.0
random_gen_additive,1080,0.0,0.0,0.0
random_gen_additive,1081,0.0,0.0,0.0
random_gen_additive,1082,-0.6812864745232411,0.0,0.0
random_gen_additive,1083,0.0,0.0,0.0
random_gen_additive,1084,0.0,0.0,0.0
random_gen_additive,1085,0.0,0.0,0.0
random_gen_additive,1086,0.0,0.0,0.0
random_gen_additive,1087,0.0,0.0,0.0
random_gen_additive,1088,0.0,0.0,0.0
random_gen_additive,1089,0.0,0.0,0.0
random_gen_additive,1090,0.0,0.0,0.0
random_gen_additive,1091,0.0,0.0,0.0
random_gen_additive,1092,0.0,0.0,0.0
random_gen_additive,1093,0.0,0.0,0.0
random_gen_additive,1094,0.0,0.0,0.0
random_gen_additive,1095,0.0,0.0,0.0
random_gen_additive,1096,0.0,0.0,0.0
random_gen_additive,1097,0.0,0.0,0.0
random_gen_additive,1098,0.0,0.0,0.0
random_gen_additive,1099,0.0,0.0,0.0
random_gen_additive,1100,0.0,0.0,0.0
random_gen_additive,1101,0.0,0.0,0.0
random_gen_additive,1102,0.0,0.0,0.0
random_gen_additive,1103,0.0,0.0,0.0
random_gen_additive,1104,0.0,0.0,0.0
random_gen_additive,1105,0.0,0.0,0.0
random_gen_additive,1106,0.0,0.0,0.0
random_gen_additive,1107,0.0,0.0,0.0
random_gen_additive,1108,0.0,0.0,0.0
random_gen_additive,1109,0.0,0.0,0.0
random_gen_additive,1110,0.0,0.0,0.0
random_gen_additive,1111,0.0,0.0,0.0
random_gen_additive,1112,0.0,0.0,0.0
random_gen_additive,1113,0.0,0.0,0.0
random_gen_additive,1114,0.0,0.0,0.0
random_gen_additive,1115,0.0,0.0,0.0
random_gen_additive,1116,0.0,0.0,0.0
random_gen_additive,1117,0.0,0.0,0.0
random_gen_additive,1118,0.0,0.0,0.0
random_gen_additive,1119,0.0,0.0,0.0
random_gen_additive,1120,0.0,0.0,0.0
random_gen_additive,1121,0.0,0.0,0.0
random_gen_additive,1122,0.0,0.0,0.0
random_gen_additive,1123,0.0,0.0,0.0
random_gen_additive,1124,0.0,0.0,0.0
random_gen_additive,1125,0.0,0.0,0.0
random_gen_additive,1126,0.0,0.0,0.0
random_gen_additive,1127,0.0,0.0,0.0
random_gen_additive,1128,0.0,0.0,0.0
random_gen_additive,1129,0.0,0.0,0.0
random_gen_additive,1130,0.0,0.0,0.0
random_gen_additive,1131,0.0,0.0,0.0
random_gen_additive,1132,0.0,0.0,0.0
random_gen_additive,1133,0.0,0.0,0.0
random_gen_additive,1134,0.0,0.0,0.0
random_gen_additive,1135,0.0,0.0,0.0
random_gen_additive,1136,0.0,0.0,0.0
random_gen_additive,1137,0.0,0.0,0.0
random_gen_additive,1138,0.0,0.0,0.0
random_gen_additive,1139,0.0,0.0,0.0
random_gen_additive,1140,0.0,0.0,0.0
random_gen_additive,1141,0.0,0.0,0.0
random_gen_additive,1142,0.0,0.0,0.0
random_gen_additive,1143,0.0,0.0,0.0
random_gen_additive,1144,0.0,0.0,0.0
random_gen_additive,1145,0.0,0.0,0.0
random_gen_additive,1146,0.0,0.0,0.0
random_gen_additive,1147,0.0,0.0,0.0
random_gen_additive,1148,0.0,0.0,0.0
random_gen_additive,1149,0.0,0.0,0.0
random_gen_additive,1150,0.0,0.0,0.0
random_gen_additive,1151,0.0,0.0,0.0
random_gen_additive,1152,0.0,0.0,0.0
random_gen_additive,1153,0.0,0.0,0.0
random_gen_additive,1154,0.0,0.0,0.0
random_gen_additive,1155,0.0,0.0,0.0
random_gen_additive,1156,0.0,0.0,0.0
random_gen_additive,1157,0.0,0.0,0.0
random_gen_additive,1158,0.0,0.0,0.0
random_gen_additive,1159,0.0,0.0,0.0
random_gen_additive,1160,0.0,0.0,0.0
random_gen_additive,1161,0.0,0.0,0.0
random_gen_additive,1162,0.0,0.0,0.0
random_gen_additive,1163,0.0,0.0,0.0
random_gen_additive,1164,0.0,0.0,0.0
random_gen_additive,1165,0.0,0.0,0.0
random_gen_additive,1166,0.0,0.0,0.0
random_gen_additive,1167,0.0,0.0,0.0
random_gen_additive,1168,0.0,0.0,0.0
random_gen_additive,1169,0.0,0.0,0.0
random_gen_additive,1170,0.0,0.0,0.0
random_gen_additive,1171,0.0,0.0,0.0
random_gen_additive,1172,0.0,0.0,0.0
random_gen_additive,1173,0.0,0.0,0.0
random_gen_additive,1174,0.0,0.0,0.0
random_gen_additive,1175,0.0,0.0,0.0
random_gen_additive,1176,0.0,0.0,0.0
random_gen_additive,1177,0.0,0.0,0.0
random_gen_additive,1178,0.0,0.0,0.0
random_gen_additive,1179,0.0,0.0,0.0
random_gen_additive,1180,0.0,0.0,0.0
random_gen_additive,1181,0.0,0.0,0.0
random_gen_additive,1182,0.0,0.0,0.0
random_gen_additive,1183,0.0,0.0,0.0
random_gen_additive,1184,0.0,0.0,0.0
random_gen_additive,1185,0.0,0.0,0.0
random_gen_additive,1186,0.0,0.0,0.0
random_gen_additive,1187,0.0,0.0,0.0
random_gen_additive,1188,0.0,0.0,0.0
random_gen_additive,1189,0.0,0.0,0.0
random_gen_additive,1190,0.0,0.0,0.0
random_gen_additive,1191,0.0,0.0,0.0
random_gen_additive,1192,0.0,0.0,0.0
random_gen_additive,1193,0.0,0.0,0.0
random_gen_additive,1194,0.0,0.0,0.0
random_gen_additive,1195,0.0,0.0,0.0
random_gen_additive,1196,0.0,0.0,0.0
random_gen_additive,1197,0.0,0.0,0.0
random_gen_additive,1198,0.0,0.0,0.0
random_gen_additive,1199,0.0,0.0,0.0
random_gen_additive,1200,0.0,0.0,0.0
random_gen_additive,1201,0.0,0.0,0.0
random_gen_additive,1202,0.0,0.0,0.0
random_gen_additive,1203,0.0,0.0,0.0
random_gen_additive,1204,0.0,0.0,0.0
random_gen_additive,1205,0.0,0.0,0.0
random_gen_additive,1206,7.443657991170448,0.0,0.0
random_gen_additive,1207,1.7525067964517183,0.0,0.0
random_gen_additive,1208,11.347067366112924,0.0,0.0
random_gen_additive,1209,22.060938292227636,0.0,0.0
random_gen_additive,1210,20.23130681544749,0.0,0.0
random_gen_additive,1211,3.284099861678624,0.0,0.0
random_gen_additive,1212,-1.471000979873376,0.0,0.0
random_gen_additive,1213,19.432323881759153,0.0,0.0
random_gen_additive,1214,1.1813370723738126,0.0,0.0
random_gen_additive,1215,3.886771711413898,0.0,0.0
random_gen_additive,1216,-6.676627130013692,0.0,0.0
random_gen_additive,1217,-10.538410355867994,0.0,0.0
random_gen_additive,1218,1.1840900101338014,0.0,0.0
random_gen_additive,1219,9.481901385535723,0.0,0.0
random_gen_additive,1220,-4.117310941072327,0.0,0.0
random_gen_additive,1221,5.900179836323923,0.0,0.0
random_gen_additive,1222,-5.849635311799546,0.0,0.0
random_gen_additive,1223,2.310426346958009,0.0,0.0
random_gen_additive,1224,-7.118877999082739,0.0,0.0
random_gen_additive,1225,13.179841115290765,0.0,0.0
random_gen_additive,1226,1.7599503472182028,0.0,0.0
random_gen_additive,1227,3.260428044391046,0.0,0.0
random_gen_additive,1228,-4.922221902154457,0.0,0.0
random_gen_additive,1229,0.48313137975268444,0.0,0.0
random_gen_additive,1230,7.57474012759099,0.0,0.0
random_gen_additive,1231,1.2326991090591477,0.0,0.0
random_gen_additive,1232,-1.5536238086240182,0.0,0.0
random_gen_additive,1233,-2.101319847497058,0.0,0.0
random_gen_additive,1234,-0.46013885552400047,0.0,0.0
random_gen_additive,1235,1.7311420244193996,0.0,0.0
random_gen_additive,1236,6.715692182801376,0.0,0.0
random_gen_additive,1237,5.794196143881207,0.0,0.0
random_gen_additive,1238,8.572261972485832,0.0,0.0
random_gen_additive,1239,-5.297993075838664,0.0,0.0
random_gen_additive,1240,-4.0485705415792514,0.0,0.0
random_gen_additive,1241,2.542645106752987,0.0,0.0
random_gen_additive,1242,4.093679141714799,0.0,0.0
random_gen_additive,1243,8.215928867499183,0.0,0.0
random_gen_additive,1244,1.4475429194845337,0.0,0.0
random_gen_additive,1245,4.207802766055504,0.0,0.0
random_gen_additive,1246,1.8128886592427413,0.0,0.0
random_gen_additive,1247,-5.789038039045488,0.0,0.0
random_gen_additive,1248,8.083171345015382,0.0,0.0
random_gen_additive,1249,1.1303195333464413,0.0,0.0
random_gen_additive,1250,3.8946814836563965,0.0,0.0
random_gen_additive,1251,2.7886871191710516,0.0,0.0
random_gen_additive,1252,-5.826122437812801,0.0,0.0
random_gen_additive,1253,2.948633862933351,0.0,0.0
random_gen_additive,1254,-5.9646230305027546,0.0,0.0
random_gen_additive,1255,7.834142634931959,0.0,0.0
random_gen_additive,1256,-2.380210037682262,0.0,0.0
random_gen_additive,1257,3.4427397904053842,0.0,0.0
random_gen_additive,1258,-8.671781122077832,0.0,0.0
random_gen_additive,1259,-1.3809176130069845,0.0,0.0
random_gen_additive,1260,4.008681274351709,0.0,0.0
random_gen_additive,1261,-2.1113641439782675,0.0,0.0
random_gen_additive,1262,-5.130808926052424,0.0,0.0
random_gen_additive,1263,-2.1147557538001824,0.0,0.0
random_gen_additive,1264,6.760088977753789,0.0,0.0
random_gen_additive,1265,9.286624224069213,0.0,0.0
random_gen_additive,1266,-22.549541385175097,0.0,0.0
random_gen_additive,1267,-7.480505429018459,0.0,0.0
random_gen_additive,1268,-1.9608062567490037,0.0,0.0
random_gen_additive,1269,4.683772942394379,0.0,0.0
random_gen_additive,1270,8.755640359444387,0.0,0.0
random_gen_additive,1271,-7.208322274081926,0.0,0.0
random_gen_additive,1272,6.744198639723124,0.0,0.0
random_gen_additive,1273,-2.812765095757424,0.0,0.0
random_gen_additive,1274,-1.6495369334932368,0.0,0.0
random_gen_additive,1275,12.11819088818109,0.0,0.0
random_gen_additive,1276,8.304378209618612,0.0,0.0
random_gen_additive,1277,-3.948878893133528,0.0,0.0
random_gen_additive,1278,-0.6298698076103675,0.0,0.0
random_gen_additive,1279,1.0532663184942779,0.0,0.0
random_gen_additive,1280,12.864379969157216,0.0,0.0
random_gen_additive,1281,-0.8567580660031079,0.0,0.0
random_gen_additive,1282,-0.8556952197450439,0.0,0.0
random_gen_additive,1283,22.855924567123214,0.0,0.0
random_gen_additive,1284,1.2118402518915088,0.0,0.0
random_gen_additive,1286,-5.134391336937173,0.0,0.0
random_gen_additive,1287,-0.8593007358131917,0.0,0.0
random_gen_additive,1288,4.288078708976722,0.0,0.0
random_gen_additive,1289,11.440589884066275,0.0,0.0
random_gen_additive,1290,10.56481261190083,0.0,0.0
random_gen_additive,1291,-1.9684250699655037,0.0,0.0
random_gen_additive,1292,-1.26401816752842,0.0,0.0
random_gen_additive,1294,-0.8190610202379207,0.0,0.0
random_gen_additive,1295,1.305272932723072,0.0,0.0
random_gen_additive,1296,0.055440989742861754,0.0,0.0
random_gen_additive,1297,-4.830314764809504,0.0,0.0
